f_GHz,S11_dB,S21_dB,S12_dB,S22_dB
1.979,-8.377987181760988,-0.8576139392334772,-0.8576217870277476,-8.378645055158389
1.98,-8.372367037716707,-0.8586497606626167,-0.8586576507528578,-8.373024214645753
1.9809999999999999,-8.366756283762346,-0.859685599069691,-0.8596935318987451,-8.367412769582659
1.982,-8.361154915640672,-0.8607214518041416,-0.8607294278167952,-8.361810715738168
1.983,-8.35556292908797,-0.861757316215125,-0.8617653358581068,-8.356218048874938
1.984,-8.349980319834001,-0.8627931896515134,-0.8628012533735001,-8.350634764749183
1.9849999999999999,-8.344407083601963,-0.8638290694619248,-0.86383717771354,-8.345060859110612
1.986,-8.338843216108433,-0.864864952994723,-0.8648731062285382,-8.3394963277024
1.987,-8.333288713063338,-0.865900837598042,-0.8659090362685802,-8.333941166261141
1.988,-8.3277435701699,-0.8669367206197988,-0.8669449651835243,-8.328395370516787
1.9889999999999999,-8.322207783124597,-0.8679725994077003,-0.8679808903230337,-8.32285893619263
1.99,-8.316681347617111,-0.8690084713092663,-0.8690168090365804,-8.317331859005222
1.991,-8.311164259330297,-0.8700443336718446,-0.8700527186734642,-8.311814134664372
1.992,-8.305656513940132,-0.8710801838426192,-0.8710886165828189,-8.306305758873071
1.9929999999999999,-8.300158107115669,-0.8721160191686286,-0.8721245001136402,-8.300806727327451
1.994,-8.294669034518995,-0.8731518369967788,-0.8731603666147879,-8.295317035716756
1.995,-8.289189291805199,-0.8741876346738606,-0.8741962134350046,-8.289836679723292
1.996,-8.283718874622313,-0.8752234095465576,-0.8752320379229379,-8.284365655022375
1.9969999999999999,-8.27825777861128,-0.8762591589614672,-0.8762678374271373,-8.2789039572823
1.998,-8.2728059994059,-0.8772948802651153,-0.8773036092960868,-8.273451582164281
1.999,-8.267363532632812,-0.8783305708039635,-0.8783393508782072,-8.268008525322438
2.0,-8.261930373911422,-0.8793662279244295,-0.8793750595218772,-8.262574782403723
