f_GHz,S11_dB,S21_dB,S12_dB,S22_dB
1.978,-8.517826987519584,-0.8292425817853677,-0.8292653502494219,-8.518957533045073
1.979,-8.51351533492542,-0.8300227801194304,-0.8300458396980327,-8.514645714828799
1.98,-8.509210984306216,-0.830802678561009,-0.8308260320384365,-8.510341207487755
1.9809999999999999,-8.504913934398374,-0.8315822748643862,-0.83160592503412,-8.506044009806647
1.982,-8.500624183932858,-0.8323615667835187,-0.8323855164482166,-8.50175412056486
1.983,-8.496341731635153,-0.8331405520720342,-0.8331648040435258,-8.497471538536407
1.984,-8.492066576225215,-0.8339192284832414,-0.8339437855825149,-8.493196262489903
1.9849999999999999,-8.487798716417434,-0.8346975937701504,-0.8347224588273362,-8.488928291188506
1.986,-8.48353815092058,-0.8354756456854642,-0.835500821539832,-8.484667623389878
1.987,-8.479284878437783,-0.8362533819816155,-0.8362788714815429,-8.480414257846146
1.988,-8.475038897666474,-0.8370308004107425,-0.8370566064137199,-8.476168193303863
1.9889999999999999,-8.47080020729834,-0.8378078987247337,-0.837834024097339,-8.47192942850395
1.99,-8.466568806019298,-0.838584674675205,-0.8386111222930954,-8.467697962181665
1.991,-8.462344692509433,-0.8393611260135371,-0.839387898761431,-8.463473793066559
1.992,-8.458127865442977,-0.8401372504908633,-0.8401643512625346,-8.459256919882433
1.9929999999999999,-8.453918323488253,-0.8409130458580985,-0.8409404775563517,-8.455047341347298
1.994,-8.449716065307628,-0.8416885098659266,-0.84171627540259,-8.450845056173318
1.995,-8.445521089557499,-0.8424636402648328,-0.8424917425607468,-8.44665006306679
1.996,-8.441333394888217,-0.8432384348051013,-0.8432668767900954,-8.442462360728092
1.9969999999999999,-8.43715297994407,-0.8440128912368245,-0.8440416758497096,-8.43828194785163
1.998,-8.432979843363222,-0.8447870073099152,-0.8448161374984632,-8.434108823125818
1.999,-8.428813983777697,-0.8455607807741181,-0.8455902594950577,-8.42994298523301
2.0,-8.424655399813316,-0.8463342093790137,-0.8463640395980065,-8.42578443284949
