freq_ghz,s11_re,s11_im,s11_db,s12_re,s12_im,s12_db,s21_re,s21_im,s21_db,s22_re,s22_im,s22_db,zin1_re_ohm,zin1_im_ohm,zin2_re_ohm,zin2_im_ohm
1.0128,0.5902911653945393,0.4006141204546046,-2.9333739666085323,-0.0503935671624567,0.09445145297435507,-19.407930777767582,-0.05035957816867899,0.09430391942635744,-19.41979747024024,0.5581898416639174,0.44319711174901005,-2.9413664746299206,149.5538833418124,244.01428779851526,125.63213105031674,226.34044716374632
1.0136,0.5934669776308235,0.39179140109589805,-2.961039929101524,-0.04910207019692021,0.09482814785872401,-19.429659872093243,-0.0490707516318416,0.09467758240495865,-19.441714257172364,0.5622186314042895,0.4342110536424685,-2.97027770465951,155.06385932111093,245.81478333535233,130.295028973327,228.41686365021548
1.0144,0.596516647867374,0.38294488238894997,-2.9888217541001163,-0.047807054260600175,0.09517953870019574,-19.452085527634956,-0.04777860526841051,0.0950261345992709,-19.464313734149904,0.5661122677244205,0.4251873942730348,-2.999305216190912,160.77821382755442,247.50384841396837,135.14217481858805,230.42709244268025
1.0152,0.5994399979944526,0.37407679035578795,-3.016716998638549,-0.04650916688990082,0.0955056275449117,-19.475204694587248,-0.04648377316979533,0.09534958636638229,-19.487592846440645,0.5698703141071062,0.41612867114594954,-3.0284457569831913,166.70061565615828,249.0675798658165,140.17876461028467,232.3607819517969
1.016,0.6022368983568372,0.3651893501719239,-3.044723194320613,-0.04520905231054852,0.09580643668187207,-19.49901418771612,-0.04518688583139025,0.09564796745694996,-19.51154842286981,0.5734923933530128,0.407037426241551,-3.0576960395020825,172.83408438176275,250.49106256596,145.409712209931,234.2066966118333
1.0168,0.6049072676000045,0.3562847848952253,-3.0728378484611394,-0.04390735070150542,0.096082008377597,-19.523510690358282,-0.04388856946976857,0.09592132674394228,-19.536177179518447,0.5769781875351083,0.39791620433374053,-3.087052742658897,179.18086446026538,251.75834958256453,150.83956541733806,235.95267389639884
1.0176,0.6074510724771728,0.347365314204028,-3.101058445251347,-0.042604697477407645,0.0963324045809791,-19.548690758466215,-0.04258944535806585,0.09616973192499818,-19.56147572343515,0.58032743789694,0.388767551316266,-3.116512513589795,185.7422867926784,252.85245296548234,156.47241104049095,237.5855851064787
1.0184,0.60986832761771,0.3384331531458416,-3.1293824469472336,-0.04130172259080492,0.09655770659962129,-19.574550824690597,-0.041290129180601806,0.0963932691996243,-19.587440556354355,0.5835399446953142,0.37959401253894753,-3.146071969474089,192.5186177758189,253.75534768355212,162.3117682334785,239.09130148648907
1.0192,0.6121590952574696,0.3294905108979764,-3.15780729508015,-0.03999904985538532,0.09675801474900668,-19.60108720249201,-0.039991230407706656,0.09659204292249049,-19.61406807841428,0.5866155669880624,0.37039813115593867,-3.175727699389741,199.50889621202316,254.44799149512377,168.36046951707874,240.45466748958532
1.02,0.6143234849316502,0.3205395895414723,-3.1863304116883038,-0.03869729629128679,0.09693344797589272,-19.6282960902736,-0.03869335169164567,0.096766175234112,-19.641354591868044,0.5895542223675972,0.36118244648815634,-3.2054762662043106,206.71075888571622,254.91036378960723,174.62052906537306,241.6594832960778
1.0208,0.616361653130857,0.3115825828495499,-3.214949200568424,-0.03739707149348062,0.09708414345736567,-19.656173575527024,-0.03739708828443084,0.09691580567024029,-19.669296304781632,0.5923558866411359,0.35194949240183315,-3.2353142084996147,214.12025614509906,255.12152665081888,181.09299807443722,242.68849898223715
1.0216,0.6182738029210564,0.30262167509189364,-3.243661048546356,-0.03609897702413599,0.09721025617702082,-19.684715638983757,-0.036103027478242115,0.09704109075129955,-19.69788933471261,0.5950205934584689,0.34270179570523396,-3.265238042528171,221.73165945747093,255.05971154235243,187.7778073362092,243.5234230314374
1.0224,0.6200601835281939,0.2936590398559616,-3.2724633267655223,-0.03480360582976378,0.09731195847976302,-19.71391815876443,-0.034811748069085595,0.09714220355322509,-19.727129712363812,0.5975484338882974,0.3334418745654327,-3.2952442641994546,229.5372636382269,254.70243507353916,194.67359753302938,244.14494816273506
