freq_ghz,s11_re,s11_im,s11_db,zin_re_ohm,zin_im_ohm
1.4888,0.10095684529413235,0.24134950504474934,-11.646781444171241,107.504655460084,55.70494100047637
1.4896,0.10170476650568869,0.24099690159731058,-11.64795564368826,107.6949984203163,55.72093586854319
1.4904,0.10244808982241793,0.2406406348580967,-11.649215094959713,107.88518214766032,55.73563115664964
1.4912,0.10318681103494813,0.24028074190076792,-11.650559600781389,108.07519851950653,55.749027430243245
1.492,0.10392092610904292,0.23991725960205812,-11.651988967604265,108.26503939450471,55.76112530502482
1.4928,0.10465043118309772,0.23955022464281125,-11.65350300551474,108.45469661298475,55.77192544747991
1.4936,0.10537532256566676,0.2391796735090229,-11.655101528215145,108.64416199738537,55.78142857540535
1.4944,0.10609559673302263,0.23880564249288616,-11.65678435300448,108.83342735269163,55.78963545843103
1.4952,0.10681125032675,0.23842816769384084,-11.658551300759434,109.0224844668811,55.79654691853686
1.496,0.10752228015136865,0.23804728501962763,-11.660402195915609,109.21132511137827,55.80216383056481
1.4968,0.10822868317199019,0.23766303018734458,-11.662336866449035,109.39994104151785,55.806487122725656
1.4976,0.10893045651200459,0.23727543872450785,-11.664355143857925,109.5883239970161,55.8095177771007
1.4984,0.10962759745079752,0.2368845459701157,-11.666456863144642,109.77646570245051,55.811256830137985
1.4992,0.11032010342149974,0.23649038707571404,-11.668641862797983,109.96435786774852,55.811705373143006
1.5,0.11100797200876433,0.23609299700646608,-11.670909984775657,110.15199218868348,55.81086455276388
1.5008,0.11169120094657588,0.2356924105422238,-11.673261074487016,110.33936034737991,55.80873557147089
1.5016,0.11236978811608826,0.2352886622786014,-11.675694980776077,110.52645401282646,55.805319688029925
1.5024000000000002,0.11304373154349097,0.23488178662805145,-11.678211555904724,110.71326484139676,55.8006182179701
1.5032,0.11371302939790535,0.23447181782094223,-11.680810655536245,110.89978447737904,55.79463253404521
1.504,0.11437767998930976,0.23405878990663664,-11.683492138719007,111.08600455351352,55.787364066689044
1.5048,0.11503768176649146,0.2336427367545733,-11.686255867870482,111.27191669153764,55.778814304464255
1.5056,0.11569303331502767,0.2332236920553478,-11.689101708761457,111.45751250273938,55.76898479450464
1.5064000000000002,0.11634373335529344,0.2328016893217963,-11.692029530500491,111.64278358851847,55.757877142951166
1.5072,0.11698978074049766,0.23237676189007875,-11.695039205518643,111.82772154095537,55.74549301538084
1.508,0.11763117445474587,0.2319489429207632,-11.698130609554433,112.01231794338817,55.731834137228994
1.5088,0.11826791361112933,0.23151826539991124,-11.701303621639035,112.19656437099694,55.71690229420453
1.5096,0.11889999744984114,0.2310847621401626,-11.70455812408173,112.38045239139585,55.700699332697994
1.5104000000000002,0.11952742533631762,0.23064846578182166,-11.707894002455577,112.56397356523257,55.683227160182525
1.5112,0.12015019675940664,0.23020940879394225,-11.711311145583354,112.74711944679558,55.66448774560732
1.512,0.12076831132956109,0.22976762347541302,-11.71480944552372,112.92988158462853,55.644483119783764
1.5128,0.1213817687770574,0.22932314195604292,-11.718388797557612,113.11225152215212,55.62321537576385
1.5136,0.1219905689502392,0.2288759961976456,-11.722049100174912,113.2942207982929,55.60068666921088
1.5144000000000002,0.12259471181378558,0.22842621799512397,-11.725790255061305,113.47578094811945,55.57689921876245
1.5152,0.12319419744700387,0.2279738389775535,-11.72961216708541,113.65692350348556,55.5518553063853
1.516,0.12378902604214738,0.22751889060926445,-11.733514744286143,113.83763999368054,55.52555727772217
1.5168,0.1243791979027557,0.22706140419092366,-11.737497897860301,114.01792194608605,55.49800754243038
1.5176,0.1249647134420193,0.22660141086061542,-11.741561542150391,114.19776088683992,55.46920857451219
1.5184,0.1255455731811674,0.22613894159492065,-11.745705594632678,114.37714834150657,55.43916291263669
1.5192,0.12612177774787972,0.22567402720999413,-11.749929975905511,114.55607583575427,55.40787316045293
1.52,0.12669332787471926,0.22520669836264218,-11.754234609677807,114.7345348960384,55.37534198689474
1.5208,0.1272602243975898,0.22473698555139635,-11.758619422757846,114.91251705029147,55.34157212647636
1.5216,0.12782246825421448,0.22426491911758703,-11.763084345042227,115.09001382861942,55.3065663795794
1.5224,0.1283800604826362,0.2237905292464153,-11.7676293095051,115.26701676400364,55.270327612730824
1.5232,0.12893300221974124,0.22331384596802134,-11.772254252187613,115.44351739300967,55.23285875887153
1.524,0.12948129469980282,0.22283489915855248,-11.776959112187589,115.61950725650114,55.19416281761582
1.5248,0.13002493925304748,0.22235371854122818,-11.781743831649411,115.7949779003603,55.15424285550171
1.5256,0.13056393730424182,0.221870333687403,-11.786608355754158,115.96992087621356,55.1131020062314
1.5264,0.1310982903712996,0.22138477401762766,-11.79155263270995,116.14432774216293,55.070743470902514
1.5272000000000001,0.13162800006391087,0.22089706880270638,-11.796576613742545,116.31819006352293,55.02717051822925
1.528,0.13215306808219027,0.22040724716475385,-11.801680253086102,116.49149941356275,54.98238648475432
1.5288,0.1326734962153462,0.21991533807824692,-11.806863507974239,116.66424737425365,54.93639477505032
1.5296,0.13318928634036956,0.2194213703710759,-11.812126338631256,116.83642553702141,54.88919886191163
1.5304,0.13370044042074206,0.21892537272559243,-11.81746870826359,117.0080255035036,54.84080228653612
1.5312000000000001,0.13420696050516515,0.21842737367965295,-11.822890583051533,117.17903888631213,54.79120865869629
1.532,0.13470884872630629,0.2179274016276621,-11.828391932141095,117.34945730979958,54.74042165690076
1.5328,0.13520610729956622,0.21742548482161028,-11.833972727636153,117.5192724108311,54.68844502854472
1.5336,0.13569873852186407,0.21692165137210967,-11.839632944590772,117.68847583955998,54.635282590050345
1.5344,0.1361867447704404,0.2164159292494272,-11.845372561001781,117.85705926020755,54.58093822699649
1.5352000000000001,0.13667012850168106,0.21590834628451303,-11.85119155780151,118.02501435184772,54.525415894237725
1.536,0.13714889224995605,0.21539893017002743,-11.8570899188508,118.19233280919444,54.46871961601264
1.5368,0.13762303862647912,0.2148877084613622,-11.863067630932205,118.35900634339424,54.41085348604119
1.5376,0.13809257031818373,0.2143747085776606,-11.869124683743381,118.52502668282129,54.35182166761132
1.5384,0.1385574900866167,0.21385995780283307,-11.87526106989072,118.69038557387671,54.29162839365465
1.5392000000000001,0.13901780076684983,0.21334348328656838,-11.88147678488319,118.85507478179082,54.23027796681064
1.54,0.13947350526640803,0.21282531204534313,-11.887771827126372,119.01908609142852,54.167774759480096
1.5408,0.13992460656421513,0.21230547096342564,-11.894146197916712,119.18241130809831,54.10412321386728
1.5416,0.14037110770955594,0.21178398679387697,-11.900599901435989,119.3450422583635,54.03932784201051
1.5424,0.14081301182105466,0.21126088615954874,-11.907132944745992,119.50697079085606,53.97339322580167
1.5432000000000001,0.14125032208567134,0.2107361955540756,-11.913745337783377,119.6681887770939,53.90632401699426
1.544,0.14168304175771199,0.21020994134286528,-11.920437093354767,119.82868811229936,53.838124937199645
1.5448,0.1421111741578572,0.20968214976408353,-11.927208227132038,119.98846071622081,53.76880077787214
1.5455999999999999,0.1425347226722051,0.20915284692963582,-11.934058757647803,120.14749853395585,53.69835640028214
1.5464,0.14295369075133074,0.20862205882614449,-11.94098870629112,120.30579353677629,53.62679673547774
1.5472000000000001,0.1433680819093601,0.20808981131592272,-11.947998097303383,120.46333772295516,53.554126784234704
1.548,0.14377789972306057,0.20755613013794294,-11.955086957774421,120.62012311859479,53.48035161699428
1.5488,0.14418314783094616,0.2070210409088019,-11.96225531763881,120.7761417784568,53.40547637378956
1.5495999999999999,0.14458382993239707,0.2064845691236815,-11.969503209672371,120.93138578679275,53.329506264159726
1.5504,0.14497994978679518,0.20594674015730527,-11.97683066948887,121.08584725817586,53.252446567052495
1.5512000000000001,0.1453715112126728,0.20540757926489092,-11.984237735536912,121.23951833833358,53.17430263071452
1.552,0.14575851808687706,0.20486711158309792,-11.991724449097052,121.39239120498091,53.09507987256984
1.5528,0.14614097434374856,0.20432536213097022,-11.999290854279085,121.54445806865398,53.014783779086066
1.5535999999999999,0.14651888397431317,0.2037823558108766,-12.006936998019542,121.69571117354394,52.93341990562891
1.5544,0.14689225102548892,0.20323811740944397,-12.01466293007937,121.84614279833077,52.85099387630405
1.5552000000000001,0.14726107959930582,0.2026926715984891,-12.022468703041804,121.99574525701723,52.76751138378767
1.556,0.14762537385214,0.20214604293594304,-12.030354372310462,122.14451089976215,52.682978189143896
